chunk_id,rows,occurrences,minimum_occurrence_ordinal,maximum_occurrence_ordinal,output_path,output_size_bytes,output_sha256,marker_path,validation_path,reused
0010,117500,250,4640,5138,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0010.csv.gz,18529183,916edf285ca157be521dd25b5c5b28a14e894e0074ba96d2b2984b1680af942d,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0010.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0010_validation.csv,False
0011,117500,250,5140,5629,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0011.csv.gz,18559085,239407b0eb156bb567b5f55f9a975272eb77b20bd70c072f8aabf86d71265fa7,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0011.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0011_validation.csv,False
0012,117500,250,5630,6157,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0012.csv.gz,18591766,15519038f0689d4834bac5cd364df7a48704aa4fc1e40e6948c939dc45fe0b50,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0012.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0012_validation.csv,False
0013,117500,250,6158,6644,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0013.csv.gz,18592401,502112503cdc37186a8fe5e5552123c700c96da11ec9081acbb7fb71e8c976cd,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0013.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0013_validation.csv,False
0014,117500,250,6645,7155,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0014.csv.gz,18552961,586d1c1fabda3aa4bf35cac4913e98ff4186b60705bef8700a0a5a8a3fd7bc49,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0014.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0014_validation.csv,False
0015,117500,250,7157,7656,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0015.csv.gz,18590360,8118e169acbe341be15583f8e0fc8cb7ead34371a6020ce7af1fa4b069e0f43a,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0015.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0015_validation.csv,False
0016,117500,250,7657,8199,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0016.csv.gz,18574904,d669bb71afad5e7a0b47cbe63f4718b177081a906498b7440d55c8a9cbab7e14,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0016.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0016_validation.csv,False
0017,117500,250,8200,8716,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0017.csv.gz,18568449,aefd2ed43952021206f75b6beeeda22f3f78adfdb907bf0e82de18f5670bd91c,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0017.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0017_validation.csv,False
0018,117500,250,8717,9233,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0018.csv.gz,18574660,204b55f14c5b128539dd73c0f68ffb88336e37a464dcbd1324820d78767df5e7,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0018.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0018_validation.csv,False
0019,117500,250,9234,9743,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0019.csv.gz,18554208,bc24f45a0f43dbce3a17971326fd04b7c9971968223966bfa3c9fac6d7732491,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0019.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0019_validation.csv,False
0020,117500,250,9744,10278,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0020.csv.gz,18588018,63553a33121b7dcbf63dd9ff24e5ca918b295e201893f0a3ee1feca64a4c0fa1,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0020.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0020_validation.csv,False
0021,117500,250,416,10628,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0021.csv.gz,18642026,1570f709e766e2201874b70d0054b3be30996db24879f91b6ebd8546bc75594c,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0021.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0021_validation.csv,False
0022,117500,250,600,2686,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0022.csv.gz,18777981,24ca8e993c94ab1bf6e2725e414dc6fbbf14a5f01015b396bf00b57175ec926c,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0022.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0022_validation.csv,False
0023,117500,250,2711,8580,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0023.csv.gz,18689556,aaa9f75ecf2d0a6f23ff698298a404a4cca8825170efaba8e5931160b6ac9af2,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0023.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0023_validation.csv,False
0024,117500,250,918,10610,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0024.csv.gz,18776132,0a98f2c4551094c645efe09e201e82b3d364df8f1819b065b2d7b9270e292766,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0024.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0024_validation.csv,False
0025,117500,250,1245,10617,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0025.csv.gz,18827774,c9c9cb60020f7971368c3388298c6dc742d91c4b2c8fba8e21b0fc8b00967ed5,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0025.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0025_validation.csv,False
0026,117500,250,1441,1977,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0026.csv.gz,18847608,b8008b66a3bf6d26422265fdf2730a98b104bd2c76b8be4befcb24f5511f61f3,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0026.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0026_validation.csv,False
0027,117500,250,1980,10607,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0027.csv.gz,18819871,675e5d8f3c123dc36b755380495ee8d3a268fb4fef97e042b6a4a2c7538ca2b5,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0027.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0027_validation.csv,False
0028,117500,250,2213,8629,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0028.csv.gz,18872842,10568c79cb2ce7cd85345da581c8d74d5713dc03f92296628f32d2db078637c2,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0028.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0028_validation.csv,False
0029,117500,250,2606,10625,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0029.csv.gz,18846222,e72eb28ad1245f79af08f6a2dbe4a7e529a8d68eca9caa99e276354798d9757c,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0029.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0029_validation.csv,False
0030,117500,250,3181,10494,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0030.csv.gz,18859396,d80ad722fdf008235d1234b218efcc186f4194b8544acb26d4ffd1057215f7fb,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0030.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0030_validation.csv,False
0031,117500,250,3512,9112,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0031.csv.gz,18827562,f3925e4f1b871f6e1aec8ee31133ee09da115c8170e0362ab9415ea4cbce458c,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0031.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0031_validation.csv,False
0032,117500,250,3946,10623,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0032.csv.gz,18857652,d2753a6d7f768bf2ab80bd66a875dfd35d4eed9e514728f63d821a025f1c083f,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0032.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0032_validation.csv,False
0033,117500,250,4526,10627,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0033.csv.gz,18836443,b138b7898200f33281b1c4aa82963cbd2336ec83887d3f8412a0584ee8be3622,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0033.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0033_validation.csv,False
0034,117500,250,4987,10621,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0034.csv.gz,18869701,ed45623f1ee22c3ad3ca48f5de5e14fa0aac638c32d07b37aab8ed7d7f042344,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0034.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0034_validation.csv,False
0035,117500,250,5487,10108,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0035.csv.gz,18820502,ff604e14d67b04591562aee8d90be476d8842a0e7ff1c623c42d1923ce458082,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0035.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0035_validation.csv,False
0036,117500,250,6011,10581,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0036.csv.gz,18861623,7acbe75e768c611a38c9068b07b7e49761953a43df589121f529fc0c0576fd18,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0036.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0036_validation.csv,False
0037,117500,250,6715,10579,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0037.csv.gz,18888229,bbf7a5af185f932d08e2a2b806c55089fc9841b3450e83816a76840cdb5253c9,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0037.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0037_validation.csv,False
0038,117500,250,7297,10515,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0038.csv.gz,18852958,251c638baa3721cce87ee2aaffa95dfbd84820f50e719a74972bae909623329a,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0038.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0038_validation.csv,False
0039,117500,250,7921,10626,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0039.csv.gz,18884712,e6a1304f234fc4cda14d69857fab450f798f2cc2c87a9c98f0bd5387966e0776,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0039.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0039_validation.csv,False
0040,117500,250,8558,10597,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0040.csv.gz,18844668,3e0b34f28f6da820b98576bfa178fcd68395b476e91219470838cb44bab963d6,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0040.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0040_validation.csv,False
0041,117500,250,9370,10470,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0041.csv.gz,18854104,af845aa1bf2d192e5afe14b17296d96ce01ca6119c363a2d2aeac846466f0f1a,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0041.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0041_validation.csv,False
0042,61100,130,10160,10629,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_damage\chunks\nonstructural_damage_chunk_0042.csv.gz,9801634,c5d5327f0ff0d69cf645d6fca35b439fe0385659c19289a4ff6093aa824b7593,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\markers\nonstructural_damage_chunk_0042.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\metadata\notebook_5_damage_loss\notebook_5_cell_9_work\chunk_validations\nonstructural_damage_chunk_0042_validation.csv,False
