chunk_id,rows,occurrences,minimum_occurrence_ordinal,maximum_occurrence_ordinal,sampled_total_loss_sum_2022_usd,analytical_expected_total_loss_sum_2022_usd,input_cell5_path,input_cell5_sha256,input_cell10_path,input_cell10_sha256,output_path,output_size_bytes,output_sha256,marker_path,validation_path,reused
0034,117500,250,4987,10621,2614635101.381764,2674722474.1957593,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_structural_loss\chunks\structural_loss_chunk_0034.csv.gz,512cbb9e6449af2b2a827ac30137d39eb1acdd0e4bb66378b7163f6af745f728,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_loss\chunks\nonstructural_loss_chunk_0034.csv.gz,b4a5fdbb15a460e20e7bbda322057ac4fc09ee5ac8d0bd7de6017f6f98b77189,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\chunks\total_ground_up_loss_chunk_0034.csv.gz,17267094,8e9c7f31670a8bf64ba445bd0ca71b34bb9990cc9add0f6490197f9b76aa19fa,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\markers\total_ground_up_loss_chunk_0034.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\chunk_validations\total_ground_up_loss_chunk_0034_validation.csv,True
0011,117500,250,5140,5629,14583012138.62713,14600950089.152094,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_structural_loss\chunks\structural_loss_chunk_0011.csv.gz,556a0590d1a508e4e1e96799c369e3013bb810beedfb285c29afd73322976e0c,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_loss\chunks\nonstructural_loss_chunk_0011.csv.gz,18da49ce84fe985884466f41a113169dab0875c347784ca8adf088e59e55ef18,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\chunks\total_ground_up_loss_chunk_0011.csv.gz,19095887,bb8ef506ee7a59d0e02277a62dd3f567dcccc5af7cf9fe8bfb09f43ff81a85a7,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\markers\total_ground_up_loss_chunk_0011.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\chunk_validations\total_ground_up_loss_chunk_0011_validation.csv,True
0035,117500,250,5487,10108,3959264387.103468,4029296289.5620213,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_structural_loss\chunks\structural_loss_chunk_0035.csv.gz,51c5c9cc8350cad8b2b55b2df3ecdf17ee33d2ce36b0bf234d9aff4bdfec4755,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_loss\chunks\nonstructural_loss_chunk_0035.csv.gz,23bbb8e5898d2c4f724ecc6d7ee4d1e3663f9eec35490a487e6c471d8d1a416b,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\chunks\total_ground_up_loss_chunk_0035.csv.gz,17535547,62e5b395f5546fba3f7e2c1f42fb6895e8df77a77f1f74e689ec85078b0976e9,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\markers\total_ground_up_loss_chunk_0035.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\chunk_validations\total_ground_up_loss_chunk_0035_validation.csv,True
0012,117500,250,5630,6157,15174377015.977552,15275026679.505812,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_structural_loss\chunks\structural_loss_chunk_0012.csv.gz,e619fb56031c71d0d61ca4dc9d9789b77ebdba60fc58831d27bf209986bd8b07,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_loss\chunks\nonstructural_loss_chunk_0012.csv.gz,40b4ab43485d2b274d1b43e9267d9aa6cc03d479211f8cec037574a2b6d8a0b0,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\chunks\total_ground_up_loss_chunk_0012.csv.gz,19076014,81bf3679f855219bf8891886fef64f81d0599f0b365bf5d42dd58c91adb4381a,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\markers\total_ground_up_loss_chunk_0012.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\chunk_validations\total_ground_up_loss_chunk_0012_validation.csv,True
0036,117500,250,6011,10581,3657754311.024843,3652037206.4281735,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_structural_loss\chunks\structural_loss_chunk_0036.csv.gz,a695d0f160bebf8be5d1085ff0fa7aefdf392bab4238c2780dc23182a7332f9b,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_loss\chunks\nonstructural_loss_chunk_0036.csv.gz,e9f9870416cc980b0980deb5b6b95883bc7b0ca001504650dc212b7bebae6e0f,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\chunks\total_ground_up_loss_chunk_0036.csv.gz,17398553,2c5094b436fcf1d07402c6addbcf74b87e4e6ddea0118c500914723b1dc916c2,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\markers\total_ground_up_loss_chunk_0036.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\chunk_validations\total_ground_up_loss_chunk_0036_validation.csv,True
0013,117500,250,6158,6644,13836638865.885395,13906840311.62699,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_structural_loss\chunks\structural_loss_chunk_0013.csv.gz,9ecdc475bf6cd287f1d335c419649c860774db31cd120e9407d1110790493372,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_loss\chunks\nonstructural_loss_chunk_0013.csv.gz,a5490ed091ef821540617c22b44aa516bf5dfc4efd67b988e1d29a0525c8540d,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\chunks\total_ground_up_loss_chunk_0013.csv.gz,18985834,e24f24514feec31a5080e2da54a7cd77818466abb50403a5a7f1398f300ed9d0,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\markers\total_ground_up_loss_chunk_0013.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\chunk_validations\total_ground_up_loss_chunk_0013_validation.csv,True
0014,117500,250,6645,7155,16108567744.723791,16113071096.015562,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_structural_loss\chunks\structural_loss_chunk_0014.csv.gz,733a34c1adabe8a9e484cfc93cf2ba05762362186bb98aba64fab723c1327039,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_loss\chunks\nonstructural_loss_chunk_0014.csv.gz,705290bc3789adfc1b538fcce04e7288b1559bcd2e72f157bd5c16e766a93412,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\chunks\total_ground_up_loss_chunk_0014.csv.gz,19246551,4b83602406f95d67090821bf9b7f3d8c740d1c7617f6b7a33d1c0358b5983d14,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\markers\total_ground_up_loss_chunk_0014.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\chunk_validations\total_ground_up_loss_chunk_0014_validation.csv,True
0037,117500,250,6715,10579,2978015626.873354,2988447987.4307604,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_structural_loss\chunks\structural_loss_chunk_0037.csv.gz,6763b87a64c3d4f8dfacc5f9ba086d3837bc0588a92fd8c156b6c9156762e9d8,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_loss\chunks\nonstructural_loss_chunk_0037.csv.gz,69e278c001b9c10a0eaa15f5c2a1bdcc8dd06a4794074d861135d003560dfc5f,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\chunks\total_ground_up_loss_chunk_0037.csv.gz,17292181,34ef5ef5fc2d293f56310bd5748342fbba9c97cd54614d311af1a8d5fe75d6fd,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\markers\total_ground_up_loss_chunk_0037.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\chunk_validations\total_ground_up_loss_chunk_0037_validation.csv,True
0015,117500,250,7157,7656,14737049496.363007,14810821052.176994,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_structural_loss\chunks\structural_loss_chunk_0015.csv.gz,46eeced000dfa903bb9fe4b27f57d64262fa14f782f2c390c4fb0410e2e3c73f,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_loss\chunks\nonstructural_loss_chunk_0015.csv.gz,3a2f6bb3441c5084d8d49b795e5747e7fec19a663cb282b762fff2b8a7ae0028,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\chunks\total_ground_up_loss_chunk_0015.csv.gz,19046475,d218463a2351eef7d4a6462cf15951619820b21fe22a93307ca62558d31129a3,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\markers\total_ground_up_loss_chunk_0015.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\chunk_validations\total_ground_up_loss_chunk_0015_validation.csv,True
0038,117500,250,7297,10515,3009882957.3886414,3078293063.7778563,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_structural_loss\chunks\structural_loss_chunk_0038.csv.gz,734b413771cd68ebf81f1a5f94d4280fe884336da5c46eee799c47fa9c7de65d,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_loss\chunks\nonstructural_loss_chunk_0038.csv.gz,a3019bd2d3c1bee4f8364468466984bb877da99a9e04378a1c887470594eb449,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\chunks\total_ground_up_loss_chunk_0038.csv.gz,17373956,44e2d387877c070fd862016672a2255d84587b877e741c58fa67bc9f0e3fc974,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\markers\total_ground_up_loss_chunk_0038.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\chunk_validations\total_ground_up_loss_chunk_0038_validation.csv,True
0016,117500,250,7657,8199,14699910243.975445,14685548327.250107,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_structural_loss\chunks\structural_loss_chunk_0016.csv.gz,1a18f9c6fdc2d59f48561d44c64263ad932bac260a818c6e5a57483252266f54,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_loss\chunks\nonstructural_loss_chunk_0016.csv.gz,05191c6d5b97b60cd90ec2fa5094ed0e06c979707daeb26373abfa8196f3eac1,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\chunks\total_ground_up_loss_chunk_0016.csv.gz,19079462,82990aa25adea07ea8ea942b6fa6818f190acf98874e0c64e397082ef1a9a72f,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\markers\total_ground_up_loss_chunk_0016.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\chunk_validations\total_ground_up_loss_chunk_0016_validation.csv,True
0039,117500,250,7921,10626,2903462005.584304,2928882905.3228846,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_structural_loss\chunks\structural_loss_chunk_0039.csv.gz,7f8cf83b04530a7a4492dc1fb0e6eb2434f80f6981bc082b2e2dd25d329d983b,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_loss\chunks\nonstructural_loss_chunk_0039.csv.gz,d203bc257e7bb270d4601c6921bac9b80b9f64ccc7072944f18febb9e7da33de,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\chunks\total_ground_up_loss_chunk_0039.csv.gz,17283707,aadfef4cd0c94c008b83e4d24ae943e6b999d4042504184799e878793474bde8,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\markers\total_ground_up_loss_chunk_0039.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\chunk_validations\total_ground_up_loss_chunk_0039_validation.csv,True
0017,117500,250,8200,8716,15571694492.968338,15612631648.583414,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_structural_loss\chunks\structural_loss_chunk_0017.csv.gz,43e60b0f83e091d86dce45b28c1fbc24cedcdae60c917e2d700025a741eb4efa,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_loss\chunks\nonstructural_loss_chunk_0017.csv.gz,7799ab9bcadc2df883b09fe37fa3f99fae8ab1049e33c333540c98f8c6923935,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\chunks\total_ground_up_loss_chunk_0017.csv.gz,19139789,daf08dcbb781b2a6bf5bda920f9d431c65a7e2699820bffc94fbfd949c70b6e9,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\markers\total_ground_up_loss_chunk_0017.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\chunk_validations\total_ground_up_loss_chunk_0017_validation.csv,True
0040,117500,250,8558,10597,3914150491.7502685,3935365737.4663367,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_structural_loss\chunks\structural_loss_chunk_0040.csv.gz,088ebb9b5e7d7d2c938a1db12bad7c174498929390b1a3a545a4f21917961cf3,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_loss\chunks\nonstructural_loss_chunk_0040.csv.gz,d3d93bf548ffbb4df763ce549eb4b8aa9aa5025a7cfd6e34e90b5457478ffa0f,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\chunks\total_ground_up_loss_chunk_0040.csv.gz,17452956,b1f4ec2dfb56dd9df602d9a00cc2b793cbe191a06509e3cd2498d6f6cc18c5f0,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\markers\total_ground_up_loss_chunk_0040.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\chunk_validations\total_ground_up_loss_chunk_0040_validation.csv,True
0018,117500,250,8717,9233,15595896509.615868,15605846172.480803,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_structural_loss\chunks\structural_loss_chunk_0018.csv.gz,f2d0addca21ee234211f07e84ddfea4cf13f425af696b6c28174e2bb209251a4,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_loss\chunks\nonstructural_loss_chunk_0018.csv.gz,828cfd6fd95ba6d385ad092799a531bd0dbeb88bb6d46d44ee75ba97ae154907,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\chunks\total_ground_up_loss_chunk_0018.csv.gz,19108319,07d35085de0c4c73ea80b5444f6df8b605bb8aad6bc0c705fcc1fbec4dfdc5c5,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\markers\total_ground_up_loss_chunk_0018.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\chunk_validations\total_ground_up_loss_chunk_0018_validation.csv,True
0019,117500,250,9234,9743,16849508276.05026,16780878930.853409,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_structural_loss\chunks\structural_loss_chunk_0019.csv.gz,0e36a5baa3315afc830b36320a7d6091bb5e435e0c0719ae578bcd8b9d67200d,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_loss\chunks\nonstructural_loss_chunk_0019.csv.gz,a21ee0b00df34852babbe3e72d869bc4fd75804a03d86b7b0ce390f40d2a2313,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\chunks\total_ground_up_loss_chunk_0019.csv.gz,19256468,e2d8ce3bffe00486a8f45a9c7e2227106bc9c3cbf0702c35d36ef096aaa08fbf,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\markers\total_ground_up_loss_chunk_0019.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\chunk_validations\total_ground_up_loss_chunk_0019_validation.csv,True
0041,117500,250,9370,10470,3456715240.3464823,3348742777.5893497,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_structural_loss\chunks\structural_loss_chunk_0041.csv.gz,a29fb4e6e31a1e8b5ac188fab9e4ec6310eba2c6f06c49717f789091ce125101,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_loss\chunks\nonstructural_loss_chunk_0041.csv.gz,dacd5aacaf77f6e66f69ea26ec1cf7fdf0dad58d9819d76fd565f7acf6eb3ac0,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\chunks\total_ground_up_loss_chunk_0041.csv.gz,17397183,528631028fbb667c97c8a1ed95bc5547f1c28d9225d1b0a95f7d028ca52cd463,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\markers\total_ground_up_loss_chunk_0041.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\chunk_validations\total_ground_up_loss_chunk_0041_validation.csv,True
0020,117500,250,9744,10278,13843186348.22967,13903060813.129835,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_structural_loss\chunks\structural_loss_chunk_0020.csv.gz,f9c8fe81126512f85de7ebac9d95738d2a6053933f4cc2761c4a431bca198a09,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_loss\chunks\nonstructural_loss_chunk_0020.csv.gz,0295727e68044e6a0157487a42d9fdafa45d6cda6f279d436e5e641ce93039bf,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\chunks\total_ground_up_loss_chunk_0020.csv.gz,19015097,79e11b0aafaac331926a7fc90fa08eb7a152282bc95fc6a40557c979301fd5ef,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\markers\total_ground_up_loss_chunk_0020.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\chunk_validations\total_ground_up_loss_chunk_0020_validation.csv,True
0042,61100,130,10160,10629,2296181935.8729568,2326680383.069255,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_structural_loss\chunks\structural_loss_chunk_0042.csv.gz,019755f31af0b3664d95b402447d52067bcc34171b8531fc3d7d5400fe3b77fb,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_nonstructural_loss\chunks\nonstructural_loss_chunk_0042.csv.gz,9f3b6be6eb3818dd3f4f8a2fdf747ec3c5652323a8f91d5b9c92bd45d693fd69,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\chunks\total_ground_up_loss_chunk_0042.csv.gz,9112855,a5d6aec310bbaa6b39173078342dff9edba29c73f13207f9b6ef2d389b1dd119,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\markers\total_ground_up_loss_chunk_0042.json,c:\Users\USER\Documents\GitHub\seismic-correlation-insurance-loss\data\processed\notebook_5_total_ground_up_loss\work\chunk_validations\total_ground_up_loss_chunk_0042_validation.csv,True
