case_name,structure,design_id,metric,value,baseline_value,absolute_change,percent_change,percentage_status,source_path,period,unit
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_08,ceded_aal_2022_usd,121645.00810394828,122825.44180660891,-1180.4337026606372,-0.96106611569877631,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_09,ceded_aal_2022_usd,35432.578833402069,42143.538735564194,-6710.9599021621252,-15.924054086371404,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_09,ceded_aal_2022_usd,70467.092043520795,71310.440026632059,-843.3479831112636,-1.1826430783435096,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_10,ceded_aal_2022_usd,58590.104751211373,63702.392493184409,-5112.2877419730357,-8.0252680345090734,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_10,ceded_aal_2022_usd,77890.275771395143,74263.044516482638,3627.2312549125054,4.8843018469400938,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_11,ceded_aal_2022_usd,67963.00196111713,69979.08162515705,-2016.0796640399203,-2.8809747387641509,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_11,ceded_aal_2022_usd,80673.562091177213,74865.86484688858,5807.6972442886326,7.7574703186374796,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_12,ceded_aal_2022_usd,73863.801528798431,72897.102066603664,966.69946219476697,1.3261150783628213,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_12,ceded_aal_2022_usd,82209.116379310319,75093.967789373681,7115.148589936638,9.4749935306301403,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_13,ceded_aal_2022_usd,23157.525917809304,21558.853757620218,1598.6721601890858,7.4153857072480838,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_13,ceded_aal_2022_usd,66027.327735241022,66629.201817116627,-601.87408187560504,-0.90331876333686967,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_14,ceded_aal_2022_usd,32530.423127715057,27835.542889592842,4694.8802381222158,16.866494239914893,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_14,ceded_aal_2022_usd,68810.614055023107,67232.02214752257,1578.5919075005368,2.3479762426849842,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_15,ceded_aal_2022_usd,38431.222695396355,30753.563331039481,7677.659364356874,24.96510495942379,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_15,ceded_aal_2022_usd,70346.168343156183,67460.12509000767,2886.043253148513,4.2781469042606322,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_01,retained_aep_2500yr_pml_2022_usd,32851654.383032978,32851654.383032978,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_01,retained_aep_2500yr_pml_2022_usd,0,0,0,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_02,retained_aep_2500yr_pml_2022_usd,0,0,0,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_02,retained_aep_2500yr_pml_2022_usd,0,0,0,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_03,retained_aep_2500yr_pml_2022_usd,0,0,0,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_03,retained_aep_2500yr_pml_2022_usd,0,0,0,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_04,retained_aep_2500yr_pml_2022_usd,0,0,0,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_04,retained_aep_2500yr_pml_2022_usd,0,0,0,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_05,retained_aep_2500yr_pml_2022_usd,32861608.285453022,32861608.285453022,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_05,retained_aep_2500yr_pml_2022_usd,9953.9024200442946,9953.9024200442946,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_06,retained_aep_2500yr_pml_2022_usd,9953.902420044411,9953.902420044411,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_06,retained_aep_2500yr_pml_2022_usd,9953.9024200442364,9953.9024200442364,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_07,retained_aep_2500yr_pml_2022_usd,9953.902420044411,9953.902420044411,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_07,retained_aep_2500yr_pml_2022_usd,9953.9024200442364,9953.9024200442364,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_08,retained_aep_2500yr_pml_2022_usd,9953.9024200442946,9953.9024200442946,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_08,retained_aep_2500yr_pml_2022_usd,9953.9024200442364,9953.9024200442364,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_09,retained_aep_2500yr_pml_2022_usd,51662737.923178412,51662737.923178412,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_09,retained_aep_2500yr_pml_2022_usd,18811083.540145434,18811083.540145434,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_10,retained_aep_2500yr_pml_2022_usd,18811083.540145434,18811083.540145434,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_10,retained_aep_2500yr_pml_2022_usd,18811083.540145434,18811083.540145434,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_11,retained_aep_2500yr_pml_2022_usd,18811083.540145434,18811083.540145434,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_11,retained_aep_2500yr_pml_2022_usd,18811083.540145434,18811083.540145434,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_12,retained_aep_2500yr_pml_2022_usd,18811083.540145434,18811083.540145434,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_12,retained_aep_2500yr_pml_2022_usd,18811083.540145434,18811083.540145434,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_13,retained_aep_2500yr_pml_2022_usd,47896738.672997966,47896738.672997966,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_13,retained_aep_2500yr_pml_2022_usd,19364973.807202592,19364973.807202592,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_14,retained_aep_2500yr_pml_2022_usd,47896738.672997966,47896738.672997966,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_14,retained_aep_2500yr_pml_2022_usd,19364973.807202592,19364973.807202592,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_15,retained_aep_2500yr_pml_2022_usd,47896738.672997966,47896738.672997966,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_15,retained_aep_2500yr_pml_2022_usd,19364973.807202592,19364973.807202592,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_01,retained_aep_2500yr_pml_2022_usd,47067201.624550164,32851654.383032978,14215547.241517186,43.271937162650616,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_01,retained_aep_2500yr_pml_2022_usd,0,0,0,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_02,retained_aep_2500yr_pml_2022_usd,14215547.241517186,0,14215547.241517186,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_02,retained_aep_2500yr_pml_2022_usd,0,0,0,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_03,retained_aep_2500yr_pml_2022_usd,0,0,0,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_03,retained_aep_2500yr_pml_2022_usd,0,0,0,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_04,retained_aep_2500yr_pml_2022_usd,0,0,0,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_04,retained_aep_2500yr_pml_2022_usd,0,0,0,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_05,retained_aep_2500yr_pml_2022_usd,47077155.526970208,32861608.285453022,14215547.241517186,43.258829933196054,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_05,retained_aep_2500yr_pml_2022_usd,9953.902420044411,9953.9024200442946,1.1641532182693481e-10,1.1695445355432444e-12,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_06,retained_aep_2500yr_pml_2022_usd,14225501.14393723,9953.902420044411,14215547.241517186,142813.809515462,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_06,retained_aep_2500yr_pml_2022_usd,9953.902420044411,9953.9024200442364,1.7462298274040222e-10,1.7543168033148769e-12,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_07,retained_aep_2500yr_pml_2022_usd,9953.902420044411,9953.902420044411,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_07,retained_aep_2500yr_pml_2022_usd,9953.9024200442946,9953.9024200442364,5.8207660913467407e-11,5.8477226777162561e-13,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_08,retained_aep_2500yr_pml_2022_usd,9953.902420044411,9953.9024200442946,1.1641532182693481e-10,1.1695445355432444e-12,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_08,retained_aep_2500yr_pml_2022_usd,9953.9024200442364,9953.9024200442364,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_09,retained_aep_2500yr_pml_2022_usd,65878285.164695598,51662737.923178412,14215547.241517186,27.516054729146287,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_09,retained_aep_2500yr_pml_2022_usd,18811083.540145434,18811083.540145434,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_10,retained_aep_2500yr_pml_2022_usd,33026630.781662621,18811083.540145434,14215547.241517186,75.570060656948641,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_10,retained_aep_2500yr_pml_2022_usd,18811083.540145434,18811083.540145434,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_11,retained_aep_2500yr_pml_2022_usd,18811083.540145442,18811083.540145434,7.4505805969238281e-09,3.9607397314584599e-14,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_11,retained_aep_2500yr_pml_2022_usd,18811083.540145434,18811083.540145434,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_12,retained_aep_2500yr_pml_2022_usd,18811083.540145434,18811083.540145434,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_12,retained_aep_2500yr_pml_2022_usd,18811083.540145434,18811083.540145434,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_13,retained_aep_2500yr_pml_2022_usd,62112285.914515153,47896738.672997966,14215547.241517186,29.679572420514873,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_13,retained_aep_2500yr_pml_2022_usd,33274085.978361294,19364973.807202592,13909112.171158701,71.826134698851774,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_14,retained_aep_2500yr_pml_2022_usd,47896738.672997966,47896738.672997966,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_14,retained_aep_2500yr_pml_2022_usd,33274085.978361294,19364973.807202592,13909112.171158701,71.826134698851774,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_15,retained_aep_2500yr_pml_2022_usd,47896738.672997966,47896738.672997966,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_15,retained_aep_2500yr_pml_2022_usd,33274085.978361294,19364973.807202592,13909112.171158701,71.826134698851774,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_01,retained_aep_2500yr_pml_2022_usd,47925751.420809686,32851654.383032978,15074097.037776709,45.885351349495771,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_01,retained_aep_2500yr_pml_2022_usd,0,0,0,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_02,retained_aep_2500yr_pml_2022_usd,15074097.037776709,0,15074097.037776709,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_02,retained_aep_2500yr_pml_2022_usd,0,0,0,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_03,retained_aep_2500yr_pml_2022_usd,0,0,0,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_03,retained_aep_2500yr_pml_2022_usd,0,0,0,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_04,retained_aep_2500yr_pml_2022_usd,0,0,0,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_04,retained_aep_2500yr_pml_2022_usd,0,0,0,,undefined_zero_or_missing_baseline,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_05,retained_aep_2500yr_pml_2022_usd,47935705.32322973,32861608.285453022,15074097.037776709,45.871452507239638,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
