case_name,program,premium_multiple_of_gross_aal,expense_ratio,ceded_price_multiplier,metric,value,baseline_value,absolute_change,percent_change,percentage_status,source_path,period,unit
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,2.5,0.40000000000000002,1.25,earned_premium_2022_usd,308339.19354224624,307448.89991832117,890.29362392507028,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,3,0.40000000000000002,1.25,earned_premium_2022_usd,370007.03225069551,368938.67990198539,1068.3523487101193,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1.25,0.20000000000000001,1.5,earned_premium_2022_usd,154169.59677112312,153724.44995916059,445.14681196253514,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1.5,0.20000000000000001,1.5,earned_premium_2022_usd,185003.51612534776,184469.3399509927,534.17617435505963,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,2,0.20000000000000001,1.5,earned_premium_2022_usd,246671.354833797,245959.11993465692,712.23489914007951,0.28957450300248938,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,2.5,0.20000000000000001,1.5,earned_premium_2022_usd,308339.19354224624,307448.89991832117,890.29362392507028,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,3,0.20000000000000001,1.5,earned_premium_2022_usd,370007.03225069551,368938.67990198539,1068.3523487101193,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1.25,0.29999999999999999,1.5,earned_premium_2022_usd,154169.59677112312,153724.44995916059,445.14681196253514,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1.5,0.29999999999999999,1.5,earned_premium_2022_usd,185003.51612534776,184469.3399509927,534.17617435505963,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,2,0.29999999999999999,1.5,earned_premium_2022_usd,246671.354833797,245959.11993465692,712.23489914007951,0.28957450300248938,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,2.5,0.29999999999999999,1.5,earned_premium_2022_usd,308339.19354224624,307448.89991832117,890.29362392507028,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,3,0.29999999999999999,1.5,earned_premium_2022_usd,370007.03225069551,368938.67990198539,1068.3523487101193,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1.25,0.40000000000000002,1.5,earned_premium_2022_usd,154169.59677112312,153724.44995916059,445.14681196253514,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1.5,0.40000000000000002,1.5,earned_premium_2022_usd,185003.51612534776,184469.3399509927,534.17617435505963,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,2,0.40000000000000002,1.5,earned_premium_2022_usd,246671.354833797,245959.11993465692,712.23489914007951,0.28957450300248938,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,2.5,0.40000000000000002,1.5,earned_premium_2022_usd,308339.19354224624,307448.89991832117,890.29362392507028,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,3,0.40000000000000002,1.5,earned_premium_2022_usd,370007.03225069551,368938.67990198539,1068.3523487101193,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1.25,0.20000000000000001,2,earned_premium_2022_usd,154169.59677112312,153724.44995916059,445.14681196253514,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1.5,0.20000000000000001,2,earned_premium_2022_usd,185003.51612534776,184469.3399509927,534.17617435505963,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,2,0.20000000000000001,2,earned_premium_2022_usd,246671.354833797,245959.11993465692,712.23489914007951,0.28957450300248938,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,2.5,0.20000000000000001,2,earned_premium_2022_usd,308339.19354224624,307448.89991832117,890.29362392507028,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,3,0.20000000000000001,2,earned_premium_2022_usd,370007.03225069551,368938.67990198539,1068.3523487101193,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1.25,0.29999999999999999,2,earned_premium_2022_usd,154169.59677112312,153724.44995916059,445.14681196253514,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1.5,0.29999999999999999,2,earned_premium_2022_usd,185003.51612534776,184469.3399509927,534.17617435505963,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,2,0.29999999999999999,2,earned_premium_2022_usd,246671.354833797,245959.11993465692,712.23489914007951,0.28957450300248938,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,2.5,0.29999999999999999,2,earned_premium_2022_usd,308339.19354224624,307448.89991832117,890.29362392507028,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,3,0.29999999999999999,2,earned_premium_2022_usd,370007.03225069551,368938.67990198539,1068.3523487101193,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1.25,0.40000000000000002,2,earned_premium_2022_usd,154169.59677112312,153724.44995916059,445.14681196253514,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,1.5,0.40000000000000002,2,earned_premium_2022_usd,185003.51612534776,184469.3399509927,534.17617435505963,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,2,0.40000000000000002,2,earned_premium_2022_usd,246671.354833797,245959.11993465692,712.23489914007951,0.28957450300248938,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,2.5,0.40000000000000002,2,earned_premium_2022_usd,308339.19354224624,307448.89991832117,890.29362392507028,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_AGGREGATE,3,0.40000000000000002,2,earned_premium_2022_usd,370007.03225069551,368938.67990198539,1068.3523487101193,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.20000000000000001,1,earned_premium_2022_usd,154169.59677112312,153724.44995916059,445.14681196253514,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.20000000000000001,1,earned_premium_2022_usd,185003.51612534776,184469.3399509927,534.17617435505963,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2,0.20000000000000001,1,earned_premium_2022_usd,246671.354833797,245959.11993465692,712.23489914007951,0.28957450300248938,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.20000000000000001,1,earned_premium_2022_usd,308339.19354224624,307448.89991832117,890.29362392507028,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,3,0.20000000000000001,1,earned_premium_2022_usd,370007.03225069551,368938.67990198539,1068.3523487101193,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.29999999999999999,1,earned_premium_2022_usd,154169.59677112312,153724.44995916059,445.14681196253514,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.29999999999999999,1,earned_premium_2022_usd,185003.51612534776,184469.3399509927,534.17617435505963,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2,0.29999999999999999,1,earned_premium_2022_usd,246671.354833797,245959.11993465692,712.23489914007951,0.28957450300248938,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.29999999999999999,1,earned_premium_2022_usd,308339.19354224624,307448.89991832117,890.29362392507028,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,3,0.29999999999999999,1,earned_premium_2022_usd,370007.03225069551,368938.67990198539,1068.3523487101193,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.40000000000000002,1,earned_premium_2022_usd,154169.59677112312,153724.44995916059,445.14681196253514,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.40000000000000002,1,earned_premium_2022_usd,185003.51612534776,184469.3399509927,534.17617435505963,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2,0.40000000000000002,1,earned_premium_2022_usd,246671.354833797,245959.11993465692,712.23489914007951,0.28957450300248938,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.40000000000000002,1,earned_premium_2022_usd,308339.19354224624,307448.89991832117,890.29362392507028,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,3,0.40000000000000002,1,earned_premium_2022_usd,370007.03225069551,368938.67990198539,1068.3523487101193,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.20000000000000001,1.25,earned_premium_2022_usd,154169.59677112312,153724.44995916059,445.14681196253514,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.20000000000000001,1.25,earned_premium_2022_usd,185003.51612534776,184469.3399509927,534.17617435505963,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2,0.20000000000000001,1.25,earned_premium_2022_usd,246671.354833797,245959.11993465692,712.23489914007951,0.28957450300248938,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.20000000000000001,1.25,earned_premium_2022_usd,308339.19354224624,307448.89991832117,890.29362392507028,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,3,0.20000000000000001,1.25,earned_premium_2022_usd,370007.03225069551,368938.67990198539,1068.3523487101193,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.29999999999999999,1.25,earned_premium_2022_usd,154169.59677112312,153724.44995916059,445.14681196253514,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.29999999999999999,1.25,earned_premium_2022_usd,185003.51612534776,184469.3399509927,534.17617435505963,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2,0.29999999999999999,1.25,earned_premium_2022_usd,246671.354833797,245959.11993465692,712.23489914007951,0.28957450300248938,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.29999999999999999,1.25,earned_premium_2022_usd,308339.19354224624,307448.89991832117,890.29362392507028,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,3,0.29999999999999999,1.25,earned_premium_2022_usd,370007.03225069551,368938.67990198539,1068.3523487101193,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.40000000000000002,1.25,earned_premium_2022_usd,154169.59677112312,153724.44995916059,445.14681196253514,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.40000000000000002,1.25,earned_premium_2022_usd,185003.51612534776,184469.3399509927,534.17617435505963,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2,0.40000000000000002,1.25,earned_premium_2022_usd,246671.354833797,245959.11993465692,712.23489914007951,0.28957450300248938,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.40000000000000002,1.25,earned_premium_2022_usd,308339.19354224624,307448.89991832117,890.29362392507028,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,3,0.40000000000000002,1.25,earned_premium_2022_usd,370007.03225069551,368938.67990198539,1068.3523487101193,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.20000000000000001,1.5,earned_premium_2022_usd,154169.59677112312,153724.44995916059,445.14681196253514,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.20000000000000001,1.5,earned_premium_2022_usd,185003.51612534776,184469.3399509927,534.17617435505963,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2,0.20000000000000001,1.5,earned_premium_2022_usd,246671.354833797,245959.11993465692,712.23489914007951,0.28957450300248938,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.20000000000000001,1.5,earned_premium_2022_usd,308339.19354224624,307448.89991832117,890.29362392507028,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,3,0.20000000000000001,1.5,earned_premium_2022_usd,370007.03225069551,368938.67990198539,1068.3523487101193,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.29999999999999999,1.5,earned_premium_2022_usd,154169.59677112312,153724.44995916059,445.14681196253514,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.29999999999999999,1.5,earned_premium_2022_usd,185003.51612534776,184469.3399509927,534.17617435505963,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2,0.29999999999999999,1.5,earned_premium_2022_usd,246671.354833797,245959.11993465692,712.23489914007951,0.28957450300248938,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.29999999999999999,1.5,earned_premium_2022_usd,308339.19354224624,307448.89991832117,890.29362392507028,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,3,0.29999999999999999,1.5,earned_premium_2022_usd,370007.03225069551,368938.67990198539,1068.3523487101193,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.40000000000000002,1.5,earned_premium_2022_usd,154169.59677112312,153724.44995916059,445.14681196253514,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.40000000000000002,1.5,earned_premium_2022_usd,185003.51612534776,184469.3399509927,534.17617435505963,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2,0.40000000000000002,1.5,earned_premium_2022_usd,246671.354833797,245959.11993465692,712.23489914007951,0.28957450300248938,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.40000000000000002,1.5,earned_premium_2022_usd,308339.19354224624,307448.89991832117,890.29362392507028,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,3,0.40000000000000002,1.5,earned_premium_2022_usd,370007.03225069551,368938.67990198539,1068.3523487101193,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.20000000000000001,2,earned_premium_2022_usd,154169.59677112312,153724.44995916059,445.14681196253514,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.20000000000000001,2,earned_premium_2022_usd,185003.51612534776,184469.3399509927,534.17617435505963,0.28957450300248933,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2,0.20000000000000001,2,earned_premium_2022_usd,246671.354833797,245959.11993465692,712.23489914007951,0.28957450300248938,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.20000000000000001,2,earned_premium_2022_usd,308339.19354224624,307448.89991832117,890.29362392507028,0.28957450300247989,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_raroc_assumption_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
