case_name,case_prefix,program,premium_multiple_of_gross_aal,expense_ratio,ceded_price_multiplier,earned_premium_2022_usd,expenses_2022_usd,retained_aal_2022_usd,expected_reinsurance_premium_2022_usd,underwriting_result_2022_usd,var99_5_economic_capital_floored_2022_usd,tvar99_5_tail_capital_2022_usd,raroc_using_var99_5_capital,raroc_using_tvar99_5_tail_capital,var_capital_informative,pricing_status
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,1.25,0.4,1.25,153724.44995916059,61489.77998366424,59317.00606097586,79578.19238294073,-46660.52846842024,0.0,11802897.984635122,,-0.003953311172320763,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,1.5,0.4,1.25,184469.3399509927,73787.73598039708,59317.00606097586,79578.19238294073,-28213.59447332097,0.0,11802897.984635122,,-0.0023903955206635782,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,2.0,0.4,1.25,245959.11993465692,98383.64797386277,59317.00606097586,79578.19238294073,8680.273516877554,0.0,11802897.984635122,,0.0007354357826507892,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,2.5,0.4,1.25,307448.89991832117,122979.55996732847,59317.00606097586,79578.19238294073,45574.1415070761,0.0,11802897.984635122,,0.0038612670859651584,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,3.0,0.4,1.25,368938.6799019854,147575.47196079415,59317.00606097586,79578.19238294073,82468.00949727464,0.0,11802897.984635122,,0.006987098389279528,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,1.25,0.2,1.5,153724.44995916059,30744.88999183212,59317.00606097586,95493.83085952888,-31831.276953176268,0.0,11802897.984635122,,-0.0026969035057842457,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,1.5,0.2,1.5,184469.3399509927,36893.86799019854,59317.00606097586,95493.83085952888,-7235.364959710598,0.0,11802897.984635122,,-0.000613015970241335,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,2.0,0.2,1.5,245959.11993465692,49191.823986931384,59317.00606097586,95493.83085952888,41956.459027220786,0.0,11802897.984635122,,0.0035547591008444897,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,2.5,0.2,1.5,307448.89991832117,61489.77998366424,59317.00606097586,95493.83085952888,91148.2830141522,0.0,11802897.984635122,,0.007722534171930317,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,3.0,0.2,1.5,368938.6799019854,73787.73598039708,59317.00606097586,95493.83085952888,140340.10700108355,0.0,11802897.984635122,,0.011890309243016138,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,1.25,0.3,1.5,153724.44995916059,46117.334987748174,59317.00606097586,95493.83085952888,-47203.72194909234,0.0,11802897.984635122,,-0.003999333215498567,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,1.5,0.3,1.5,184469.3399509927,55340.80198529781,59317.00606097586,95493.83085952888,-25682.29895480987,0.0,11802897.984635122,,-0.0021759316218985195,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,2.0,0.3,1.5,245959.11993465692,73787.73598039708,59317.00606097586,95493.83085952888,17360.54703375511,0.0,11802897.984635122,,0.0014708715653015784,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,2.5,0.3,1.5,307448.89991832117,92234.66997549635,59317.00606097586,95493.83085952888,60403.39302232006,0.0,11802897.984635122,,0.005117674752501675,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,3.0,0.3,1.5,368938.6799019854,110681.60397059562,59317.00606097586,95493.83085952888,103446.23901088501,0.0,11802897.984635122,,0.00876447793970177,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,1.25,0.4,1.5,153724.44995916059,61489.77998366424,59317.00606097586,95493.83085952888,-62576.166945008394,0.0,11802897.984635122,,-0.005301762925212887,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,1.5,0.4,1.5,184469.3399509927,73787.73598039708,59317.00606097586,95493.83085952888,-44129.23294990912,0.0,11802897.984635122,,-0.0037388472735557024,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,2.0,0.4,1.5,245959.11993465692,98383.64797386277,59317.00606097586,95493.83085952888,-7235.364959710598,0.0,11802897.984635122,,-0.000613015970241335,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,2.5,0.4,1.5,307448.89991832117,122979.55996732847,59317.00606097586,95493.83085952888,29658.503030487947,0.0,11802897.984635122,,0.0025128153330730343,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,3.0,0.4,1.5,368938.6799019854,147575.47196079415,59317.00606097586,95493.83085952888,66552.37102068649,0.0,11802897.984635122,,0.0056386466363874035,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,1.25,0.2,2.0,153724.44995916059,30744.88999183212,59317.00606097586,127325.10781270517,-63662.55390635256,0.0,11802897.984635122,,-0.005393807011568493,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,1.5,0.2,2.0,184469.3399509927,36893.86799019854,59317.00606097586,127325.10781270517,-39066.64191288689,0.0,11802897.984635122,,-0.0033099194760255824,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,2.0,0.2,2.0,245959.11993465692,49191.823986931384,59317.00606097586,127325.10781270517,10125.182074044496,0.0,11802897.984635122,,0.0008578555950602422,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,2.5,0.2,2.0,307448.89991832117,61489.77998366424,59317.00606097586,127325.10781270517,59317.00606097591,0.0,11802897.984635122,,0.005025630666146069,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,3.0,0.2,2.0,368938.6799019854,73787.73598039708,59317.00606097586,127325.10781270517,108508.83004790726,0.0,11802897.984635122,,0.009193405737231892,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,1.25,0.3,2.0,153724.44995916059,46117.334987748174,59317.00606097586,127325.10781270517,-79034.99890226862,0.0,11802897.984635122,,-0.006696236721282813,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,1.5,0.3,2.0,184469.3399509927,55340.80198529781,59317.00606097586,127325.10781270517,-57513.57590798616,0.0,11802897.984635122,,-0.004872835127682767,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,2.0,0.3,2.0,245959.11993465692,73787.73598039708,59317.00606097586,127325.10781270517,-14470.729919421181,0.0,11802897.984635122,,-0.001226031940482669,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,2.5,0.3,2.0,307448.89991832117,92234.66997549635,59317.00606097586,127325.10781270517,28572.11606914377,0.0,11802897.984635122,,0.002420771246717427,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,3.0,0.3,2.0,368938.6799019854,110681.60397059562,59317.00606097586,127325.10781270517,71614.96205770872,0.0,11802897.984635122,,0.006067574433917523,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,1.25,0.4,2.0,153724.44995916059,61489.77998366424,59317.00606097586,127325.10781270517,-94407.44389818469,0.0,11802897.984635122,,-0.007998666430997135,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,1.5,0.4,2.0,184469.3399509927,73787.73598039708,59317.00606097586,127325.10781270517,-75960.50990308542,0.0,11802897.984635122,,-0.006435750779339951,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,2.0,0.4,2.0,245959.11993465692,98383.64797386277,59317.00606097586,127325.10781270517,-39066.64191288689,0.0,11802897.984635122,,-0.0033099194760255824,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,2.5,0.4,2.0,307448.89991832117,122979.55996732847,59317.00606097586,127325.10781270517,-2172.7739226883423,0.0,11802897.984635122,,-0.00018408817271121334,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STANDALONE_AGGREGATE,3.0,0.4,2.0,368938.6799019854,147575.47196079415,59317.00606097586,127325.10781270517,34721.0940675102,0.0,11802897.984635122,,0.002941743130603156,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.2,1.0,153724.44995916059,30744.88999183212,48720.78647748742,74258.77348984103,2.9103830456733704e-11,0.0,9694462.190722276,,3.0021088209087496e-18,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.2,1.0,184469.3399509927,36893.86799019854,48720.78647748742,74258.77348984103,24595.911993465706,0.0,9694462.190722276,,0.0025371094867959057,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.0,0.2,1.0,245959.11993465692,49191.823986931384,48720.78647748742,74258.77348984103,73787.73598039709,0.0,9694462.190722276,,0.007611328460387715,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.2,1.0,307448.89991832117,61489.77998366424,48720.78647748742,74258.77348984103,122979.5599673285,0.0,9694462.190722276,,0.012685547433979526,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,3.0,0.2,1.0,368938.6799019854,73787.73598039708,48720.78647748742,74258.77348984103,172171.38395425986,0.0,9694462.190722276,,0.017759766407571334,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.3,1.0,153724.44995916059,46117.334987748174,48720.78647748742,74258.77348984103,-15372.444995916041,0.0,9694462.190722276,,-0.0015856934292474386,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.3,1.0,184469.3399509927,55340.80198529781,48720.78647748742,74258.77348984103,6148.977998366434,0.0,9694462.190722276,,0.0006342773716989772,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.0,0.3,1.0,245959.11993465692,73787.73598039708,48720.78647748742,74258.77348984103,49191.82398693141,0.0,9694462.190722276,,0.0050742189735918115,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.3,1.0,307448.89991832117,92234.66997549635,48720.78647748742,74258.77348984103,92234.66997549636,0.0,9694462.190722276,,0.009514160575484643,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,3.0,0.3,1.0,368938.6799019854,110681.60397059562,48720.78647748742,74258.77348984103,135277.5159640613,0.0,9694462.190722276,,0.013954102177377475,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.4,1.0,153724.44995916059,61489.77998366424,48720.78647748742,74258.77348984103,-30744.889991832097,0.0,9694462.190722276,,-0.0031713868584948785,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.4,1.0,184469.3399509927,73787.73598039708,48720.78647748742,74258.77348984103,-12297.955996732824,0.0,9694462.190722276,,-0.00126855474339795,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.0,0.4,1.0,245959.11993465692,98383.64797386277,48720.78647748742,74258.77348984103,24595.911993465706,0.0,9694462.190722276,,0.0025371094867959057,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.4,1.0,307448.89991832117,122979.55996732847,48720.78647748742,74258.77348984103,61489.77998366425,0.0,9694462.190722276,,0.006342773716989763,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,3.0,0.4,1.0,368938.6799019854,147575.47196079415,48720.78647748742,74258.77348984103,98383.6479738628,0.0,9694462.190722276,,0.010148437947183621,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.2,1.25,153724.44995916059,30744.88999183212,48720.78647748742,92823.46686230128,-18564.693372460228,0.0,9694462.190722276,,-0.0019149791919583613,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.2,1.25,184469.3399509927,36893.86799019854,48720.78647748742,92823.46686230128,6031.21862100545,0.0,9694462.190722276,,0.0006221302948375417,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.0,0.2,1.25,245959.11993465692,49191.823986931384,48720.78647748742,92823.46686230128,55223.04260793683,0.0,9694462.190722276,,0.005696349268429351,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.2,1.25,307448.89991832117,61489.77998366424,48720.78647748742,92823.46686230128,104414.86659486825,0.0,9694462.190722276,,0.010770568242021163,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,3.0,0.2,1.25,368938.6799019854,73787.73598039708,48720.78647748742,92823.46686230128,153606.6905817996,0.0,9694462.190722276,,0.015844787215612968,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.3,1.25,153724.44995916059,46117.334987748174,48720.78647748742,92823.46686230128,-33937.1383683763,0.0,9694462.190722276,,-0.0035006726212058028,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.3,1.25,184469.3399509927,55340.80198529781,48720.78647748742,92823.46686230128,-12415.715374093823,0.0,9694462.190722276,,-0.001280701820259387,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.0,0.3,1.25,245959.11993465692,73787.73598039708,48720.78647748742,92823.46686230128,30627.130614471156,0.0,9694462.190722276,,0.0031592397816334475,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.3,1.25,307448.89991832117,92234.66997549635,48720.78647748742,92823.46686230128,73669.9766030361,0.0,9694462.190722276,,0.007599181383526279,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,3.0,0.3,1.25,368938.6799019854,110681.60397059562,48720.78647748742,92823.46686230128,116712.82259160106,0.0,9694462.190722276,,0.01203912298541911,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.4,1.25,153724.44995916059,61489.77998366424,48720.78647748742,92823.46686230128,-49309.58336429235,0.0,9694462.190722276,,-0.005086366050453243,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.4,1.25,184469.3399509927,73787.73598039708,48720.78647748742,92823.46686230128,-30862.64936919308,0.0,9694462.190722276,,-0.003183533935356314,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.0,0.4,1.25,245959.11993465692,98383.64797386277,48720.78647748742,92823.46686230128,6031.21862100545,0.0,9694462.190722276,,0.0006221302948375417,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.4,1.25,307448.89991832117,122979.55996732847,48720.78647748742,92823.46686230128,42925.086611203995,0.0,9694462.190722276,,0.004427794525031399,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,3.0,0.4,1.25,368938.6799019854,147575.47196079415,48720.78647748742,92823.46686230128,79818.95460140254,0.0,9694462.190722276,,0.008233458755225256,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.2,1.5,153724.44995916059,30744.88999183212,48720.78647748742,111388.16023476154,-37129.386744920484,0.0,9694462.190722276,,-0.0038299583839167253,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.2,1.5,184469.3399509927,36893.86799019854,48720.78647748742,111388.16023476154,-12533.474751454807,0.0,9694462.190722276,,-0.0012928488971208226,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.0,0.2,1.5,245959.11993465692,49191.823986931384,48720.78647748742,111388.16023476154,36658.34923547658,0.0,9694462.190722276,,0.0037813700764709863,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.2,1.5,307448.89991832117,61489.77998366424,48720.78647748742,111388.16023476154,85850.17322240799,0.0,9694462.190722276,,0.008855589050062798,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,3.0,0.2,1.5,368938.6799019854,73787.73598039708,48720.78647748742,111388.16023476154,135041.99720933934,0.0,9694462.190722276,,0.013929808023654604,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.3,1.5,153724.44995916059,46117.334987748174,48720.78647748742,111388.16023476154,-52501.831740836555,0.0,9694462.190722276,,-0.005415651813164167,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.3,1.5,184469.3399509927,55340.80198529781,48720.78647748742,111388.16023476154,-30980.40874655408,0.0,9694462.190722276,,-0.0031956810122177512,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.0,0.3,1.5,245959.11993465692,73787.73598039708,48720.78647748742,111388.16023476154,12062.4372420109,0.0,9694462.190722276,,0.0012442605896750834,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.3,1.5,307448.89991832117,92234.66997549635,48720.78647748742,111388.16023476154,55105.28323057585,0.0,9694462.190722276,,0.005684202191567915,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,3.0,0.3,1.5,368938.6799019854,110681.60397059562,48720.78647748742,111388.16023476154,98148.1292191408,0.0,9694462.190722276,,0.010124143793460747,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.4,1.5,153724.44995916059,61489.77998366424,48720.78647748742,111388.16023476154,-67874.27673675261,0.0,9694462.190722276,,-0.007001345242411607,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.4,1.5,184469.3399509927,73787.73598039708,48720.78647748742,111388.16023476154,-49427.34274165334,0.0,9694462.190722276,,-0.005098513127314679,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.0,0.4,1.5,245959.11993465692,98383.64797386277,48720.78647748742,111388.16023476154,-12533.474751454807,0.0,9694462.190722276,,-0.0012928488971208226,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.4,1.5,307448.89991832117,122979.55996732847,48720.78647748742,111388.16023476154,24360.393238743738,0.0,9694462.190722276,,0.0025128153330730347,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,3.0,0.4,1.5,368938.6799019854,147575.47196079415,48720.78647748742,111388.16023476154,61254.26122894228,0.0,9694462.190722276,,0.0063184795632668924,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.2,2.0,153724.44995916059,30744.88999183212,48720.78647748742,148517.54697968205,-74258.773489841,0.0,9694462.190722276,,-0.007659916767833454,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.2,2.0,184469.3399509927,36893.86799019854,48720.78647748742,148517.54697968205,-49662.86149637532,0.0,9694462.190722276,,-0.005122807281037551,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.0,0.2,2.0,245959.11993465692,49191.823986931384,48720.78647748742,148517.54697968205,-471.03750944393687,0.0,9694462.190722276,,-4.858830744574215e-05,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.2,2.0,307448.89991832117,61489.77998366424,48720.78647748742,148517.54697968205,48720.786477487476,0.0,9694462.190722276,,0.005025630666146069,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,3.0,0.2,2.0,368938.6799019854,73787.73598039708,48720.78647748742,148517.54697968205,97912.61046441883,0.0,9694462.190722276,,0.010099849639737875,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.3,2.0,153724.44995916059,46117.334987748174,48720.78647748742,148517.54697968205,-89631.21848575707,0.0,9694462.190722276,,-0.009245610197080896,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.3,2.0,184469.3399509927,55340.80198529781,48720.78647748742,148517.54697968205,-68109.7954914746,0.0,9694462.190722276,,-0.00702563939613448,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.0,0.3,2.0,245959.11993465692,73787.73598039708,48720.78647748742,148517.54697968205,-25066.949502909614,0.0,9694462.190722276,,-0.002585697794241645,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.3,2.0,307448.89991832117,92234.66997549635,48720.78647748742,148517.54697968205,17975.896485655336,0.0,9694462.190722276,,0.0018542438076511866,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,3.0,0.3,2.0,368938.6799019854,110681.60397059562,48720.78647748742,148517.54697968205,61018.742474220286,0.0,9694462.190722276,,0.006294185409544018,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.25,0.4,2.0,153724.44995916059,61489.77998366424,48720.78647748742,148517.54697968205,-105003.66348167312,0.0,9694462.190722276,,-0.010831303626328335,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,1.5,0.4,2.0,184469.3399509927,73787.73598039708,48720.78647748742,148517.54697968205,-86556.72948657385,0.0,9694462.190722276,,-0.008928471511231406,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.0,0.4,2.0,245959.11993465692,98383.64797386277,48720.78647748742,148517.54697968205,-49662.86149637532,0.0,9694462.190722276,,-0.005122807281037551,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,2.5,0.4,2.0,307448.89991832117,122979.55996732847,48720.78647748742,148517.54697968205,-12768.993506176776,0.0,9694462.190722276,,-0.0013171430508436936,False,assumption grid; not a central estimate
I0_PHASE1_INDEPENDENT,i0,STACKED_OCCURRENCE_PLUS_AGGREGATE,3.0,0.4,2.0,368938.6799019854,147575.47196079415,48720.78647748742,148517.54697968205,24124.87448402177,0.0,9694462.190722276,,0.0024885211793501637,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,NO_REINSURANCE,1.25,0.2,0.0,154304.2865352071,30860.85730704142,123443.42922816567,0.0,1.4551915228366852e-11,0.0,24562773.79468258,,5.924377820682895e-19,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,NO_REINSURANCE,1.5,0.2,0.0,185165.1438422485,37033.0287684497,123443.42922816567,0.0,24688.68584563314,0.0,24562773.79468258,,0.0010051261332292127,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,NO_REINSURANCE,2.0,0.2,0.0,246886.85845633133,49377.37169126627,123443.42922816567,0.0,74066.05753689939,0.0,24562773.79468258,,0.003015378399687637,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,NO_REINSURANCE,2.5,0.2,0.0,308608.5730704142,61721.71461408284,123443.42922816567,0.0,123443.4292281657,0.0,24562773.79468258,,0.005025630666146063,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,NO_REINSURANCE,3.0,0.2,0.0,370330.287684497,74066.0575368994,123443.42922816567,0.0,172820.80091943196,0.0,24562773.79468258,,0.007035882932604489,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,NO_REINSURANCE,1.25,0.3,0.0,154304.2865352071,46291.28596056213,123443.42922816567,0.0,-15430.428653520692,0.0,24562773.79468258,,-0.0006282038332682572,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,NO_REINSURANCE,1.5,0.3,0.0,185165.1438422485,55549.54315267455,123443.42922816567,0.0,6172.171461408288,0.0,24562773.79468258,,0.00025128153330730333,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,NO_REINSURANCE,2.0,0.3,0.0,246886.85845633133,74066.0575368994,123443.42922816567,0.0,49377.371691266264,0.0,24562773.79468258,,0.002010252266458425,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,NO_REINSURANCE,2.5,0.3,0.0,308608.5730704142,92582.57192112425,123443.42922816567,0.0,92582.57192112428,0.0,24562773.79468258,,0.0037692229996095484,False,assumption grid; not a central estimate
