case_id,event_id,rupture_id,expected_tree_id,retrieved_tree_id,expected_branch_index,retrieved_branch_id,retrieved_branch_weight,expected_rupture_set_id,retrieved_rupture_set_id,retrieved_rupture_set_name,expected_source_index,expected_source_id,retrieved_source_id,expected_source_name,retrieved_source_name,expected_source_type,retrieved_source_type,expected_rupture_index,expected_magnitude,retrieved_magnitude,expected_raw_rate,retrieved_raw_rate,retrieved_rake_deg,surface_class,expected_top_depth_km,surface_depth_km,expected_width_km,surface_width_km,surface_dip_deg,surface_strike_deg,expected_centroid_longitude,surface_centroid_longitude,expected_centroid_latitude,surface_centroid_latitude,expected_centroid_depth_km,surface_centroid_depth_km,test_site_id,test_site_longitude,test_site_latitude,r_jb_km,r_rup_km,r_x_km,retrieval_error
interface_with_catalog_centroid,EVT_00000001,ff36c8c176c0929711a982c1,3199,3199,13,leaf:28,0.20000000000000000,3172,3172,"Cascadia (full, top)",0,3172,3172,"Cascadia (full, top)","Cascadia (full, top)",INTERFACE,INTERFACE,1,8.7200000000000000,8.7200000000000000,0.00063270000000000000,0.00063270000000000000,90.000000000000000,gov.usgs.earthquake.nshmp.fault.surface.ApproxGriddedSurface,5.0918457894736840,5.0918457894736840,85.000000000000000,85.000000000000000,11.745482130296269,349.41204028138014,-125.26684506684153,-125.26684506684153,45.069511871590240,45.069511871590244,11.059411725958665,11.059411725958665,W2_0001,-123.92207120000000,45.991445762000000,43.387966272611465,46.907295494815240,134.26672241247260,
interface_missing_catalog_centroid,EVT_00000004,49283c0b1304034206982cfb,3199,3199,1,leaf:14,0.13500000000000000,3160,3160,"Cascadia (unsegmented, 1-2-3, bottom)",0,3160,3160,"Cascadia (unsegmented, 1-2-3, bottom)","Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,INTERFACE,1022,8.4000000000000000,8.4000000000000000,6.6644167034784200e-07,6.6644167034784190e-07,90.000000000000000,gov.usgs.earthquake.nshmp.fault.surface.GriddedSubsetSurface,5.0000000000000000,5.0000000000000000,145.00000000000000,145.00000000000000,9.5930016126617050,354.99731880314266,NaN,NaN,NaN,NaN,NaN,NaN,W2_0001,-123.92207120000000,45.991445762000000,43.497254242640956,51.799656998754720,128.54895133150460,
oregon_intraslab,EVT_00000002,f0fd5c1a0da521278eb8cbb0,8231,8231,0,leaf:2,1.0000000000000000,8211,8211,OR Intraslab,641,8211,8211,"PointSourceFinite: -123.700, 45.300","PointSourceFinite: -123.700, 45.300",SLAB,SLAB,5,7.0500000000000000,7.0500000000000000,6.0760266903929230e-07,6.0760266903929230e-07,0.0000000000000000,gov.usgs.earthquake.nshmp.model.PointSourceFinite$FiniteSurface,42.000000000000000,42.000000000000000,8.0000000000000000,8.0000000000000000,90.000000000000000,NaN,-123.70000000000000,-123.70000000000000,45.300000000000000,45.300000000000000,42.000000000000000,42.000000000000000,W2_0001,-123.92207120000000,45.991445762000000,68.380000000000000,80.248516497191390,-68.380000000000000,
